record_id,post_title,post_url,post_views
"recddRN8B4I4lP9Bt","Thread mention","https://x.com/Rana_kamran43/status/1867881091912147376",""
"rechxGCsLbgCm5PxT","Technology is just one step away from a big disaster!","https://x.com/Rana_kamran43/status/1875487657943560357",""
"recUSKP2dx6v28lmj","It's been 3 days of CES 2025, and the announcements have been wild.","https://x.com/Rana_kamran43/status/1877664065759162497",""
"rec0iqkI48g9xKnKO","Tech is so WILD","https://x.com/Rana_kamran43/status/1883109843973947579",""
"recJGXtYDAn4uEngP","It’s been a week since China Deepseek R1 dropped & it's INSANE!","https://x.com/Rana_kamran43/status/1884213290353697258",""
"recm4CCLBEFF8lSZc","Inventions ","https://x.com/Rana_kamran43/status/1888193360588087358",""
"recAiMQnh7fgixRI9","listicle","https://x.com/Rana_kamran43/status/1891812423897841694",""
"recVPOtbkGrwZa0sd","Thread","https://x.com/Rana_kamran43/status/1892909037559435406",""
"recBmNDx43B4TR5aa","Grok","https://x.com/Rana_kamran43/status/1893617932820975957",""
"rec5R8adsU77F9mmM","single ","https://x.com/Rana_kamran43/status/1894709182194147681",""
"recsub43EWJUhTDqq","Trading","https://x.com/Rana_kamran43/status/1897248763372249101",""
"recOltg0wIscC6Eo6","Blackberry ","https://x.com/Rana_kamran43/status/1898654276488217052",""
"recy4DTv0QAMmH8zt","Google map","https://x.com/Rana_kamran43/status/1900812931983700447",""
"rec0Bso18Eewi8jw7","100+ AI Tools to Finish Hours of Work in Minutes","https://x.com/Rana_kamran43/status/1901590382565351757",""
"recu711n2kNebptxv","beverege ","https://x.com/Rana_kamran43/status/1902323507620659477",""
"recmNwgoOYiCprgGN","Create professional presentations effortlessly with AI.","https://x.com/Rana_kamran43/status/1904092025538109487",""
"recegLRe26PYbN2dw","canva create ","https://x.com/Rana_kamran43/status/1911017094814273701",""
"recQsivRby8nhrcSm","million-dollar deal","https://x.com/Rana_kamran43/status/1928531676998808048",""
"rec9PRxGZWW2KqBy6","AI is transforming how we consume information.","https://x.com/Rana_kamran43/status/1947343612607664169",""
"rect6koa3P4TELEJe","kamran Hassan + Humwork+ Amplification X","https://x.com/Rana_kamran43/status/2044456045708267761?s=20",""
"rec6ea9uRAd7XMbBX","kamran Hassan + Base44+ Amplification X","https://x.com/Rana_kamran43/status/2045161909591445733",""
"recWkK3WIQr1qpNOI","PowerPoint and PDFs are for corporate drones.","https://x.com/RaulJuncoV/status/1901967452759842848",""
"recz97qaN1yVqLCdm","Gamma collaboration post  copy","https://x.com/RAVIKUMARSAHU78/status/1850042558367318435?s=19",""
"recciLpXD7ZRC4xSw","Gamma collaboration post ","https://x.com/RAVIKUMARSAHU78/status/1850774759614935243?s=19",""
"recXoWmKCWGnnpabj","RAVI KUMAR SAHU + Humwork+ Amplification X","https://x.com/RAVIKUMARSAHU78/status/2044451055464038769",""
"rec7XeF7bxJYMJbC9","I was blown away by Gamma AI—it's like nothing I've seen before.","https://x.com/reachvaldo/status/1899188180060127715",""
"recvuknNHxsWK3vrv","Rez Karim + Humwork+ Amplification X","https://x.com/rezkhere/status/2044455329975665019",""
Here’s the breakdown: 👇","https://x.com/Rixhabh__/status/1857311366912336050",""
Here are 12 SECRET apps you need but didn't know about:","https://x.com/Rixhabh__/status/1859560339093979510",""
"rec1jgr3npAAjuYJU","60+ AI tools to finish months of work in minutes.","https://x.com/Rixhabh__/status/1881235220633952303",""
"recjgLH4V94QDhBbO","Stop wasting hours building websites from scratch!","https://x.com/Rixhabh__/status/1883041842981401084",""
Here are 7 wild things it can do (with proof): 👇","https://x.com/Rixhabh__/status/1940106737941717256",""
Here’s why Gamma is the future 👇","https://x.com/riyazmd774/status/1857344529340277150?t=XeXpmLagOAgLLOaec_qb9Q&s=19",""
","https://x.com/riyazmd774/status/1859191821873680588?t=oIjSiVsjyMzlmfn23RbZXw&s=19",""
"recMY58rsQLcVppAG","From small businesses to growing startups, and even enterprises — Gamma.app is being used to create websites & presentations by some of the sharpest minds in the world.","https://x.com/riyazmd774/status/1859890708355985673?t=CrhbAJXniBe6nwGqImZ72Q&s=19",""
"recksFd4kCEOl04hw","A year ago, building a landing page took me days—coding, tweaking, and troubleshooting.","https://x.com/riyazmd774/status/1882709507496882201",""
"recdbnBRve9cniza8","Tired of  WordPress, Webflow, and Squarespace.","https://x.com/riyazmd774/status/1883839675170709787",""
"recTTG2BqbO7RH8ds","If you know these 15 websites you could go to prison...","https://x.com/riyazmd774/status/1889537587746046235?t=3zRxxquoA4O_XwnzjOdoAw&s=19",""
","https://x.com/riyazmd774/status/1889899593783189542?t=IryYUmsItioKEqF1WtIcwg&s=19",""
","https://x.com/riyazmd774/status/1890723926658990210?t=_SNqSKKynzu9jgGgGb18Pw&s=19",""
No skills needed. Just start.","https://x.com/riyazmd774/status/1891404040942063739?t=TcZc-78X0VBOrbl3Qda0IQ&s=19",""
"recKF0bo45SD9Z2uq","8 AI Tools to finish your work in minutes 🤩","https://x.com/riyazmd774/status/1892494103000338561?t=-rei3e6RU3derVcqUn-3MA&s=19",""
"reckH3d8SuHyLkPEp","Did you know? You can easily make $1,500/Day as a freelance using Perplexity and @MeetGamma","https://x.com/riyazmd774/status/1893953828094976133?t=AGxfsnpMice9HGPgNYeCdw&s=19",""
12/12 would bookmark🔖","https://x.com/riyazmd774/status/1899774623400747262?t=Oo5Ayab3AyS4aoil7y81QA&s=19",""
"recUx8WHMVteFLDDY","Whatsapp","https://x.com/riyazmd774/status/1904859605680746788",""
1. Sell Benefits. Not features.","https://x.com/riyazmd774/status/1924805227116691664?t=WnC1mZ2gCiLm3DM38LmcYw&s=19",""
How he did that will rip off your mental limitations forever:","https://x.com/riyazmd774/status/1928422100382912882?t=t2_3L1ArZit_xsGi8RgFiQ&s=19",""
Creating stunning presentations is now effortless.","https://x.com/riyazmd774/status/1928692091820941798?t=Y5p3gKlHJKVSaG4J-WPYnw&s=19",""
"rect935sJPA9jEdbk","BREAKING: iOS 19 drops next month and it will be Apple’s biggest update since iOS 7.","https://x.com/riyazmd774/status/1929151819504087333?t=2vKid2ksnUaNQZiVgwL_Bg&s=19",""
I did it in under 5 minutes — using AI.","https://x.com/riyazmd774/status/1932731612300722182?t=G4k-njOYXkdlR1-Z7iM94g&s=19",""
Here's the full explanation:🧵-","https://x.com/riyazmd774/status/1934946515921031660?t=qtRpt3q6wj9hmGT1V05QaA&s=19",""
Here’s how it works (in real-time): 👇","https://x.com/riyazmd774/status/1937806346159874135?t=KfaZy28OcsUAEANwz0N9ww&s=19",""
"rec0rPfHm4qwpSr8H","This is one of the truly useful everyday life use cases of AI.","https://x.com/rohanpaul_ai/status/1901607624166289747",""
"receJAJdBnuJnNSOq","I don't understand why more people aren't using AI to make money.","https://x.com/Ronycoder/status/1937459448525828343",""
"recfjdOCfn0EQTYEX","Rony + Base44+ Amplification X","https://x.com/Ronycoder/status/2045158511274008877",""
"recEjv1jDtsc9XEzv","Forget about WordPress, Webflow, and Squarespace.","https://x.com/rovvmut_/status/1886246660743016616",""
"recaP5nD8Gj2WLll7","DO NOT CREATE A PRESENTATION EVER AGAIN (unless you’re using this tool)","https://x.com/rovvmut_/status/1889872983772241964",""
"recUhxF2j1IuKr9nd","What if I told you that designing stunning presentations, websites and","https://x.com/rovvmut_/status/1902504403392983144",""
"recjW6533B9SFO1U3","Turn Your Ideas Into a Stunning Presentation in Seconds!","https://x.com/rovvmut_/status/1905764077517078688",""
"rec0HGnFRgDZUYPWF","6 Best AI Tools For Presentation 🔥","https://x.com/s_mohinii/status/1894001730175881618",""
"recutXcBoKPtdadrc","How to Create Stunning Presentations in Less Than 30 Seconds Using ","https://x.com/s_mohinii/status/1895452640953479202",""
"recTihOT9qh1pwd2i","Mohini Shewale + Humwork+ Amplification X","https://x.com/s_mohinii/status/2044450475408519446?s=20",""
"rech32t8NXJ8EvvvZ","Saidul + Base44+ Amplification X","https://x.com/saidul_dev/status/2045161792532558063",""
"recrD1GlxNjr0J4j4","I don't understand why people are wasting +4 hours on a presentation when AI can do it in 5 minutes..","https://x.com/samuraipreneur/status/1884542763490058702",""
"rechzprVLYOBRZYYE","Freelancers are making $1,000+ per project with this method.","https://x.com/samuraipreneur/status/1891429053175087355",""
"recNEzH1j8CpPHjjr","Want to charge $10,000 as a consultant? (without being one)","https://x.com/samuraipreneur/status/1894326709539016805",""
"recVGDcyjGcpoeVj3","Some of the great AI tools I recently came across:","https://x.com/samuraipreneur/status/1896104651172561288",""
"recYch0DsXTeVR89f","Grok-3 DeepSearch + Gamma = super hack:","https://x.com/samuraipreneur/status/1901574722531549679",""
"rec4b4ftFdEOTA8Nk","Grok-3 DeepSearch + Gamma = Superpowers:","https://x.com/samuraipreneur/status/1904112098168488313",""
"recu1GX5cNAbR2yTz","This is the craziest corporate battle no one talks about:","https://x.com/sanchoyai/status/1879152763395043493",""
"recIAERgyA8XjTY9Y","Gamma","https://x.com/sanchoyai/status/1889672121519054870",""
"reczdunipnFsnJDOY","Gamma","https://x.com/sanchoyai/status/1891080119923708169",""
"recMpLorew7BE7zhS","These 20 ads made people stop, think, and buy.","https://x.com/sanchoyai/status/1893652300935393572",""
"recBXhC4zyDNKndI0","WhatsApp now has more than 1.9 billion users worldwide.","https://x.com/sanchoyai/status/1894657443785052257",""
","https://x.com/sanchoyai/status/1895441414789767382",""
"rec6ivezC5lwAeSRU","Earn up to $2,500 daily freelancing with Perplexity and ","https://x.com/saxxhii_/status/1895500015206125984",""
"recnxN0mhfunxO6uz","120 Mind-Blowing AI Tools:","https://x.com/saxxhii_/status/1896456309811327442",""
"reccWK9YM9M7y4HoS","18-year-old kid earns $3,000 per month using Gamma + Perplexity.","https://x.com/saxxhii_/status/1898980962089959901",""
"rec85mWhSBhoLP5tn","This AI tool does in seconds what takes humans hours. ❌","https://x.com/saxxhii_/status/1901859903360336017",""
"recqFLeU1ThiGXfmB","I'm sad to see people still spend hours creating a presentation","https://x.com/saxxhii_/status/1903692730959892978",""
"recUsnauXG4EOs47z","Create Online Courses With AI (No Work Needed)","https://x.com/shamimai1/status/1932845814591991844",""
"recdXRoLj0hjQx2fl","🚀 Insane Productivity Hack using AI (2025)","https://x.com/shamimai1/status/1934997497480716367",""
"recVRdJ5MHxQeyavs","Imagine creating an app as engaging as your favorite social media platforms.","https://x.com/sharyph_/status/1947704384651202620",""
"recmhufJVeQaQ3Jj7","Here are the 100+ AI tools that will change the way you work forever.","https://x.com/shedntcare_/status/1884115862543818856",""
"recnGJtxVp8NBqjMz","Stop wasting hours on presentations…","https://x.com/shedntcare_/status/1885203222568329658",""
"recowqwmBTAiPKVUf","https://x.com/shedntcare_/status/1892610749790404757?t=RF0uxTXUvehWI9lCgrxs2g&s=19","https://x.com/shedntcare_/status/1892610749790404757?t=RF0uxTXUvehWI9lCgrxs2g&s=19",""
"recb1MXIoWBOp64ea","Earn up to $2,500 a day freelancing with Perplexity and ","https://x.com/shedntcare_/status/1893985934145913018",""
"recvgsvj69f97573Z","Donald Trump turned a “small loan” of $1m into $3.7bn.","https://x.com/shedntcare_/status/1895144459740029242?t=WsfucZtmRkrbbTs5aIX4bw&s=19",""
"recLIctlhJ6EfAkhu","Lindy AI Promotion ","https://x.com/shedntcare_/status/1928559977565933693?t=avP8eR93xiw_PQYecE8mbQ&s=19",""
"recaIt7xbsPQGjFgO","Canva","https://x.com/shedntcare_/status/1937546537749582119?t=ucaiTelUJGpYsUb6EthPyw&s=19",""
"rectqM7AInXTCBJJZ","Gama","https://x.com/shedntcare_/status/1938191964119486975?t=ATWw9Ijs1ZqcPdJmehXUCg&s=19",""
"recX5XLs5EEmc3E0u","Alisa","https://x.com/shedntcare_/status/1940801892210430427?t=MhUpcvCkyAKGnBWDeYwNLg&s=19",""
"rec4KhkHDjPa6XmDr","This is the social media of vibe-coding.","https://x.com/shedntcare_/status/1948718475762954547",""
"rec8SviJKGzRuXWOA","Faizan + Humwork+ Amplification X","https://x.com/sheldon056/status/2044449184091357511?s=46",""
"recdKF3eulpGJSapR","shiri_shh + Humwork+ Amplification X","https://x.com/shiri_shh/status/2044487168102465581?s=20",""
"recwRNYTjyw8qApJP","Shruti Codes + Base44+ Amplification X","https://x.com/Shruti_0810/status/2045171858841178534",""
"recuCo1w9w8T4KXQE","🚨 PowerPoint who? Say hello to Gamma 2.0","https://x.com/shussainasghar/status/1912159745819246724",""
"recr0IMIIDaWvmaHg","Ritik Jain + Humwork+ Amplification X","https://x.com/sjsandeep_jain/status/2044461076474171848",""
"recRDo4ZbJj15j1y9","this app gained 40M+ users in less than two years, and it’s easy to see why.","https://x.com/slow_developer/status/1877119339486392449",""
"recZAlQLEJd3n9UXI","Launch post","https://x.com/slow_developer/status/1907550887285071922",""
"recKV4K7BXcK6gQkI","wow... content creation has become easier with the help of AI","https://x.com/slow_developer/status/1912325073542734063",""
"recSwqhDHnqPEKLTF","Gamma post ","https://x.com/socialwithaayan/status/1862137184838684963",""
"recgCC1EoHWTJqxwd","I never knew making money with AI could be this easy.","https://x.com/socialwithaayan/status/1892809117053702348",""
"recQ0yhPPMo34ryqm","I'm obsessed with collecting websites that feel illegal to know.","https://x.com/socialwithaayan/status/1893892992567783923",""
"rec2OU09o2BirXYKw","This might be the most powerful design tool on the internet right now.","https://x.com/socialwithaayan/status/1903317126083121274",""
"recHbfOlBkiOKXrnb","Gamma’s new update is wild.","https://x.com/socialwithaayan/status/1912153765249208751",""
"rec9jjrLTXNGR7t5R","Gamma 2.0","https://x.com/socialwithaayan/status/1915418887975559460",""
"recxFBqfWCREG5Hmy","Gamma ","https://x.com/socialwithaayan/status/1924513129054273587",""
"recD0DVVkTQ661ACT","I used to spend 10 hours building slides that looked terrible.","https://x.com/socialwithaayan/status/1927038522478776440",""
"recAKQC7XdrlZayKM","Lindy AI quote repost","https://x.com/socialwithaayan/status/1928645193500418104",""
"recBKNgM5DFTHmAVI","🚨 JUST IN: this is insane… I just turned raw research into a full slide deck","https://x.com/socialwithaayan/status/1936063634557534548",""
"recTq14XKFUynzEcv","🚨BREAKING: Gamma is doing to Canva what Canva did to Photoshop.","https://x.com/socialwithaayan/status/1938579790577168748",""
"rec2TZybB8zIDFysN","Google, ChatGPT, Assistant, and Ad-blocker… all in one browser.","https://x.com/socialwithaayan/status/1947344565268320568",""
"recefNjBsdl4Pc5f2","jyoti Soni + Humwork+ Amplification X","https://x.com/soni_jyoti_/status/2044451089748308023?s=46",""
"rec35dklEEPd2VWcC","jyoti Soni + Base44+ Amplification X","https://x.com/soni_jyoti_/status/2045158198521594078",""
"rec78nNyCzh1RF1YD","I've tried hundreds of AI tools.","https://x.com/SucceededMind/status/1889284508702458128",""
"recbWmpo8MahxHrvX","I've tried many AI tools.","https://x.com/SucceededMind/status/1891462603396006073",""
"recwAQdxNgoWJDrxE","Unleash the power of Gamma AI!","https://x.com/SucceededMind/status/1899793759279427585",""
"recbTxdHarECV98wT","Suryansh Tiwari  + Humwork+ Amplification X","https://x.com/Suryanshti777/status/2044743973944832074?s=20",""
"rec2Q4XUTx9lGAIfM","Santiago post","https://x.com/svpino/status/1859960149047390465",""
"recYa27Doq8MRqEST","This is the future of web design.","https://x.com/svpino/status/1904929006367236298",""
"recaNkrMFBjCI2xYZ","One of the most popular AI tools in the world, with 50M+ users, is trying to kill PowerPoint and Google Slides at once:","https://x.com/svpino/status/1912174428684952039",""
"recxf3GZs6lJtLaPY","[First post May] A Wholesome Thread to Brighten Up Your Day","https://x.com/TAdventurousoul/status/1918259544352014387?t=BBgx5l7RcXwJbTIKqDfpgg&s=19",""
"recvrlyYXw5I3U64i","Before And After Photos Of How The World Has Changed Over Time","https://x.com/TAdventurousoul/status/1931361752756703304?t=_d_rsPBNmDvrWyICCwdmeg&s=19",""
"recOdqmyHhwXzc31t","15 Most Surreal Places in the World 🧵","https://x.com/TAdventurousoul/status/1936024928794595791?t=nHlDUchofWb3hRrq-xtswQ&s=19",""
"recZoxFGjP83k9F7M","I used one tool to build a full website in minutes. ","https://x.com/TawohAwa/status/1904496010245873967",""
"reccMn4ZI06K3Krfm","I just created a PowerPoint slide from a 100-page PDF.","https://x.com/TawohAwa/status/1905950807146799570",""
"rec8WTLRQrgpfFzKO","Forget Canva. Forget Notion. Forget Figma.","https://x.com/TawohAwa/status/1912105266134552970",""
"recia3QQsBRo3TR6Q","Manus AI + Gamma is an unreal stack.","https://x.com/TawohAwa/status/1914623060403003708",""
"recI5szy4e791L92b","Gamma and powerpoint ","https://x.com/TawohAwa/status/1924802525162832139",""
"recUJQZAD4ACb8fdW","Bye-bye Canva.","https://x.com/TawohAwa/status/1928401537702785521",""
"recgZjqyHdSQ6TwTE","Gamma ","https://x.com/TawohAwa/status/1933121362157338699",""
"recid2J1AqDVqRI1U","Alisa","https://x.com/TawohAwa/status/1940008612623262151",""
Let's compare the features and see why Gamma reigns supreme:","https://x.com/tec_aryan/status/1859588231723090370",""
Here's the crazy story:","https://x.com/tec_aryan/status/1860660979677405559",""
A thread of best and worst panenkas of all time 🧵","https://x.com/tec_aryan/status/1865757563931054201",""
- Prezi","https://x.com/tec_aryan/status/1889672200313348162",""
Here's how to earn with minimal effort: ↓","https://x.com/tec_aryan/status/1892563177604624526",""
Start now: gamma.app","https://x.com/tec_aryan/status/1892946252406624412",""
1. Raid","https://x.com/tec_aryan/status/1893657550060675190",""
Number 12 is Truely Impressive:","https://x.com/tec_aryan/status/1894762873483919844",""
This is WHY it is named The Gulf of Mexico!","https://x.com/tec_aryan/status/1895463441156252097",""
","https://x.com/tec_aryan/status/1913578493700628931",""
If you haven't gave it a try, try it now at gamma.app","https://x.com/tec_aryan/status/1925562233549201703?t=OqsRkbKmwhfX3ShycCygeQ&s=19",""
"recOlmeCiUMDCFvxK","11 companies built around a single product:","https://x.com/tec_aryan/status/1925930642857951478",""
"rec92fRYTLcRiDg2i","Say goodbye to boring slides.","https://x.com/tec_aryan/status/1926187040086880666",""
(Bookmark for later)","https://x.com/tec_aryan/status/1926332931099750678?t=HlO-GtoX5BV3YFtnpmyiog&s=19",""
"rec4Q1Lpe5GFR2ZSk","AI is changing how business gets done. 🚀","https://x.com/tec_aryan/status/1928537667496783926",""
Here's how to go from idea ➝ presentation in minutes 👇","https://x.com/tec_aryan/status/1937520008713895964",""
1. PHASR Laser Rifle","https://x.com/tec_aryan/status/1937560822714368213",""
"recHqEZ4c9NowME8f","Crafters Warrior + Humwork+ Amplification X","https://x.com/tech_crafters/status/2044449372654670047?s=20",""
"recNoaY7y23mK6pt7","Forget about using different tools for website building, presentations, and social media design.","https://x.com/TechAI_X/status/1912190056040894914",""
"recDhBNTRjWr8m8t2","Stop juggling multiple tools.","https://x.com/TechAI_X/status/1916093018832265687",""
"reclliBJ8ogBvG3iP","CoPilot vs. Gamma: Which is Better for AI Presentations? 🚀","https://x.com/TechByMarkandey/status/1862002325227016645",""
Let me show you how:","https://x.com/TechByMarkandey/status/1862374374424334841",""
"recXZenKTPNDN5m1m","Tired of website design problems?","https://x.com/TechByMarkandey/status/1891799116386271452",""
"rec8Ff4TayBZvqAz9","5 phenomenal productivity AI tools you should not miss: ","https://x.com/TechByMarkandey/status/1892570291739754697",""
"rec1smLNWhYU9cNdX","I used to spend hours making slides.","https://x.com/TechByMarkandey/status/1903053155539226878",""
"rechL6zj5DdKcSMt2","Struggling with website design?","https://x.com/TechByMarkandey/status/1904770264195620870",""
"rec9PUOsgdLglY9JX","In just 30–60 seconds, I created a full website and presentation.","https://x.com/TechByMarkandey/status/1912159736394654018",""
","https://x.com/TechByMarkandey/status/1915684724527517851",""
","https://x.com/TechByMarkandey/status/1924045552913977666",""
","https://x.com/TechByMarkandey/status/1926523803372339554",""
","https://x.com/TechByMarkandey/status/1928528258351640772",""
","https://x.com/TechByMarkandey/status/1934537452867428416",""
","https://x.com/TechByMarkandey/status/1937096338723975405",""
"rec5x2PkXFiGdq2jh","I just found an insane tool for creative teams.","https://x.com/TechByMarkandey/status/1940098707976069633",""
"recCjlklnf1XyPAxa","Browsing just got a major upgrade.","https://x.com/TechByMarkandey/status/1947344286091251925",""
"rec9kST7s3AW87Awd","Vibe coding feels fun until you need authentication, payments, or AI features.","https://x.com/TechByMarkandey/status/1948435457580397047",""
","https://x.com/TechByMarkandey/status/1948784340479213730",""
"rec7u1aXQf6WySLZz","Markandey Sharma + Humwork+ Amplification X","https://x.com/techbymarkandey/status/2044452926215885085",""
"recbtCT38VcFKCzDR","Markandey Sharma + Base44+ Amplification X","https://x.com/TechByMarkandey/status/2045159365443981688",""
"rec6iLgXl4J8pk2fJ","","https://x.com/techhalla/status/1863540816251105378",""
"recJmMrviAfxvJzvC","","https://x.com/techhalla/status/1868672794084642892",""
"recowFSBAIL8pFuVX","This is real-time 🤯","https://x.com/techhalla/status/1877286419183358198",""
"recm0eLWHt86lCA4A","You're finally getting a library with my video prompts!","https://x.com/techhalla/status/1886423239024431420",""
No wonder more than 20M users are hooked by @MeetGamma","https://x.com/TechnoIogyBased/status/1857091466918576464?t=S9EJtLxSLD_zPcLaFiVZlw&s=19",""
No wonder more than 20M users are hooked by @MeetGamma","https://x.com/TechnoIogyBased/status/1862121318910407018?t=ICUtghZtB3pDCg6p6IvlqQ&s=19",""
"rec7xAVNh29Sgo3jM","Akansha Khandelwal + Base44+ Amplification X","https://x.com/techwithakansha/status/2045184030283329969",""
"recJY5WRCGWE5eLEF","🚀 Stop wasting hours designing presentations manually","https://x.com/techyoutbe/status/1886389713692426563",""
"recIpP1nXNJLcRHcf","I use these 7 AI tools for quick learning & content creation (to save time):","https://x.com/techyoutbe/status/1889364111395528730",""
"recWXouZpvxGrbs5x","🔥This FREE AI Tool Changes Everything! 🔥","https://x.com/techyoutbe/status/1891844981867900988",""
"recv5S8TFtzxRiMFN","What if I told you AI helped me to become highly productive? 🚀","https://x.com/techyoutbe/status/1900651723456233564",""
"recNEojM8Glwf3Q9i","🚀 6 AI Tools to Work Smarter, Not Harder!","https://x.com/techyoutbe/status/1902080544353218841",""
"reczn9wL4AO8kxh0F","🔎 Recruiters search online. Make sure they find the best version of you.","https://x.com/techyoutbe/status/1903708056661405774",""
"recciM8FPnnzkR4cD","TestingCatalog News 🗞 + Humwork+ Amplification X","https://x.com/testingcatalog/status/2044448217534697508",""
"recwj1QScj8AFTgdh","the_P_God + Humwork+ Amplification X","https://x.com/the_p_god/status/2044448118972760323?s=46",""
Watch how quickly gamma.app created a presentation about the 10 greatest inventions of all time:","https://x.com/theepicmap/status/1874666197440151704?t=_b9HPw1vfhlKfvku1Y5rng&s=19",""
Watch how quickly gamma.app created a presentation about the largest empires in history:","https://x.com/theepicmap/status/1876381589741109282?t=ei1--txSh2I0GaYFlv5osw&s=19",""
"recJzefFZA2IkzkE5","Mexico has a chance to do the funniest thing right now","https://x.com/theepicmap/status/1882435564680741138?t=-KpQ6Rf2mDVt0UeTp4dGNg&s=19",""
"recrilLOfcXZDhcjo","What comes in mind when you think of Pakistan 🇵🇰??","https://x.com/theepicmap/status/1903434042357301423?t=nDV4XKN32AOPE4MXT2VKIg&s=19",""
Watch how quickly gamma.app created a presentation about the Top 15 countries by GDP in 2024:","https://x.com/theepicmap/status/1905314152455045230?t=bdsRFGfWuNxL1I7pwuxncg&s=19",""
"rec50wMKuTJOJj9Es","Who is the most famous person from Argentina that comes in your firstly in your mind??","https://x.com/theepicmap/status/1906351595299950737?t=noVGtSn99iksjys_b0zsew&s=19",""
🔗 gamma.app","https://x.com/theepicmap/status/1936732916291444889?t=ZRGwTpZ6mQALE3Z1fpPQUA&s=19",""
"recXz9mEht7D9XFiH","This AI tool changed my life.","https://x.com/thefernandocz/status/1891271252528296258",""
"recSopkHSmTqIOixX","🚨 OFFICIAL REAL MADRID XI","https://x.com/theMadridZone/status/1885751542017314926",""
"recVt6fJTDacwjj1Y","🚨OFFICIAL REAL MADRID XI","https://x.com/theMadridZone/status/1887199120617558333",""
"recx2Jw9MSiCv3qoU","🚨 OFFICIAL REAL MADRID XI","https://x.com/theMadridZone/status/1888288225086656703",""
"recovZAnZZvQFaypX","🚨 OFFICIAL REAL MADRID XI","https://x.com/theMadridZone/status/1889368288481722700",""
"rechMMc24v6TzskxU","🚨 REAL MADRID DEMOLISHES MANCHESTER CITY!","https://x.com/theMadridZone/status/1892331254357381389",""
"recO3JCNPrXrHe8JU","MAN OF THE MATCH.","https://x.com/theMadridZone/status/1892333286585729483",""
"recQMxadgx9Col0en","🤯 Real Madrid's UCL knockout opponents since 2017.","https://x.com/theMadridZone/status/1892897185970131232",""
"reclAFkI59s39ey2r","🚨OFFICIAL REAL MADRID XI","https://x.com/theMadridZone/status/1893652533270225287",""
"recxLgkLp0Z2FAnis","🚨OFFICIAL REAL MADRID XI","https://x.com/theMadridZone/status/1894816566916612584",""
"recoXmxjnj34g0keB","Meet Gamma x Madrid Zone","https://x.com/theMadridZone/status/1898726069428985866",""
"recL4SoK3XT7IYqv7","Meet gamma x Madrid Zone 2 ","https://x.com/theMadridZone/status/1899596203760713909",""
"recpDzEU8wycGV6i1","Meet Gamma x Madrid Zone 3","https://x.com/theMadridZone/status/1899802143911186818",""
"recFwVOETIXi44GFs","Meet Gamma x Madrid Zone 4","https://x.com/theMadridZone/status/1900991094885613633",""
"recZtjo3Lpk5pkfR8","Madrid Zone x Gamma Promotion","https://x.com/theMadridZone/status/1902791783807062507",""
"recUMG9d6qmQFJE0G","Madrid Zone x Gamma Promotion","https://x.com/theMadridZone/status/1903879109790548316",""
"recQJSYo8imghEbWj","Madrid Zone x Gamma Promotion","https://x.com/theMadridZone/status/1904212956570677737",""
"recjyhFXERGPTGmGY","Madrid Zone x Gamma Promotion","https://x.com/theMadridZone/status/1905738414038925431",""
"recetCFs2RvX5nX2G","Madrid Zone x Gamma Promotion","https://x.com/theMadridZone/status/1906049140968042709",""
"recxrJJIIVji2KMzP","Madrid Zone x Gamma Promotion","https://x.com/theMadridZone/status/1906103955844628877",""
"recD9G9Rs97NRgAML","Madrid Zone x Gamma Promotion","https://x.com/theMadridZone/status/1906104091815899359",""
"reczWjjLyO3xY8lE5","Madrid Zone x Gamma","https://x.com/theMadridZone/status/1906105274412462438",""
"recOxXy7RtDhfVQ6r","🚨OFFICIAL REAL MADRID XI","https://x.com/theMadridZone/status/1907125005885862018",""
"reck7bsptp0nPPhrW","Half the opportunities, twice the talent 🥶","https://x.com/theMadridZone/status/1907199891668955136",""
"recWAvBH2aaCiMsYs","JUST IN: Real Madrid officially asked La Liga to play the game","https://x.com/theMadridZone/status/1910811887253455049",""
"rec5YoD8wdsNcNJCc","Madrid Zone x Gamma","https://x.com/theMadridZone/status/1917120549483958510",""
"rectNfqFxXe8xeqRt","Madrid Zone x Gamma","https://x.com/theMadridZone/status/1919329496529838439",""
"recyTKCiyjmbHB6uR","Madrid Zone x Gamma","https://x.com/theMadridZone/status/1921946133632372775",""
"reczuOqLViqbCdlYT","Madrid Zone x Gamma","https://x.com/theMadridZone/status/1923494689363165263",""
"reciNxSztPFgKQkPS","Cristiano Ronaldo","https://x.com/themadridzone/status/1931296252244754609?s=46",""
"recRYJxINPY4gfH2j","Theo Builds AI + Base44+ Amplification X","https://x.com/TheoBuildsAI/status/2045157694181392687",""
"recjFNbyhRlLNVQMj","In 2022, three friends watched people waste 8 hours/day on PowerPoint.","https://x.com/theoscarhoole/status/1904189037256069631",""
"recEGgeUJIfftivuJ","People are quietly making $100+ per slide with AI… 🤯","https://x.com/therjrajesh/status/1892128448719536639",""
"recLtsAnmfx8Dr2tL","💡 Want to make $1,500/day as a freelancer?","https://x.com/therjrajesh/status/1893121800722358701",""
"recRkD5CB1lXLHE7s","Want to Make $1k - 10K Per Client? Steal This AI Formula","https://x.com/therjrajesh/status/1895731806378598541",""
