"record_id","post_title","creator_name","post_type","post_url","mention_url","post_views","mention_views","linkedin_view_count","youtube_view_count","tiktok_view_count","threads_view_count"
"recrXkIsHrQvx3FYF","Future Stacked + Gamma + Dedicated thread X","Future Stacked","Dedicated thread X","https://x.com/futurestacked/status/1980664276709962087?s=46","https://x.com/futurestacked/status/1980664276709962087?s=46","91600","","","","",""
"recrZ7wcrwZJucv80","This is the most exciting AI productivity tool—that you must know.","","Dedicated thread X","https://x.com/GeniusBusiness_/status/1905305579222171716","https://x.com/GeniusBusiness_/status/1905306062036906387","20","","","","",""
"recra6qiJiLQ1kc00","The AI Colony + Lindy+ Dedicated thread X","Future Stacked","Dedicated thread X","https://x.com/theaicolony/status/2023348629046751480?s=46","","84400","","","","",""
"recranvpEM7xP5pl0","Ali Sufian + Gamma+ Dedicated thread X","Ali Sufian","Dedicated thread X","https://x.com/aliscodes/status/2013867839250468926","","1431","","","","",""
"recrbEXJzMdcqHkaT","AI Highlight + Base44 + amplification X","Future Stacked","Amplification X","https://x.com/aihighlight/status/2031785366601007178?s=46","","6988","","","","",""
"recrbIXsgmlRTL7pV","Alejo + Templafy+ Amplification X","Alejo","Amplification X","https://x.com/ecommartinez/status/2037584875453333596","","15100","","","","",""
"recrbomkBTXjOlfF6","Life Before Internet  🧵","Lost Temples","Thread mention X","https://x.com/LostTemple7/status/1942256835710288161?t=sBAMsY3iKJQMoSlQ0uDBiA&s=19","https://x.com/LostTemple7/status/1942256952228053157?t=nPrwC9l4f_XUk4NxgzXHRg&s=19","2500000","92500","","","",""
"recrcHc00jJXvu6XG","Md Riyazuddin + Mocha + Amplification X","Md Riyazuddin","Amplification X","https://x.com/i/status/2000642291564994928","","9472","","","","",""
"recrcY0LB4hJmlNYK","2.5 billion people trust Google Maps.  But most people still don't know its full potential.  Here are 12 amazing things Google Maps can do:","Adarsh Chetan","Thread mention X","https://x.com/adarshchetan/status/1900884611573703133?s=46","https://x.com/adarshchetan/status/1900884710597009512?s=46","176800","","","","",""
"recrcz88HLFqRDCGP","Pope Francis’ Last Journey 🌟  From the mountains of Bolivia to the streets of New York, Pope Francis never stopped moving — until now.  Pope Francis takes his final journey — a quiet farewell at the heart of the Vatican.  His final journey is a farewell the world will never forget: 🧵","Aryan Rakib","Thread mention X","https://x.com/tec_aryan/status/1916929168673280080","https://x.com/tec_aryan/status/1916929278438150619","113","","","","",""
"recrdYey1ZM9R7XkF","GordonGekko420 + Higgsfield+ Amplification X","GordonGekko420","Amplification X","https://x.com/GordonGekko420/status/2041961716351639651?s=20","","754","","","","",""
"recrdknbRvhD3mVsC","Burberry burned $36,500,000 of clothes in one year.  Not because they couldn't sell them. ","Md Riyazuddin","Thread mention X","https://x.com/riyazmd774/status/1919007119770021925?t=YCb0t4MaL8Ez26zLhsOGBg&s=19","https://x.com/riyazmd774/status/1919007293275861267?t=DEYrxZ7E73ffH3_0Ro51Tg&s=19","1000","","","","",""
"recreaV88RIaNc2dH","Alamin + Crunched + Amplification X","Alamin","Amplification X","https://x.com/iam_chonchol/status/1980311043411964067","","1437","","","","",""
"recreqhmVstx0uBU7","Technology is Growing Fast.  These Military Technologies HAVE reached a new level.   Here Are 08 You Should Know.","Abu siddik","Thread mention X","https://x.com/codewith_antor/status/1889654264324297158","https://x.com/codewith_antor/status/1889654544046665957","386","","","","",""
"recrfmsf6UFdPu1Ui","Yu Lin + ""YouWare "" + Dedicated thread X copy","Aadit Sheth","Linkedin Post","https://www.linkedin.com/posts/prompts-daily_you-can-spend-weeks-trying-to-figure-out-activity-7399463234912649216-7MAv?utm_source=share&utm_medium=member_desktop&rcm=ACoAACgfJvUB__HsLa4r1sksJXFAcj57m3RCCSQ","","1231","","","","",""
"recrg5U2BUzE0i9Zo","Alisa","Mujeeb Ahmed","Dedicated thread X","https://x.com/hey_mujeebahmed/status/1940103517739655216","https://x.com/hey_mujeebahmed/status/1940103520444981671","","","","","",""
"recrhqLWF5PZFGGVp","Shubhangi Shrivastava + Cube Dev+ Amplification LI","Sanika jain","Amplification LI ","https://www.linkedin.com/feed/update/urn:li:activity:7427023951803011073/?utm_source=share&utm_medium=member_desktop&rcm=ACoAADLzfKoBKDueAFxfXza3T8KbZAznTDLdkgI","","","","","","",""
"recrhvvLBOlmB94ot","Arsalan Khan + Humwork+ Amplification X","Arsalan Khan","Amplification X","https://x.com/AIwithArsalan/status/2044451433127575830","","5067","","","","",""
"recriX1Xjn5N5R5kb","Charly Wargnier + Hey Noah AI+ Amplification LI , Amplification X","Charly Wargnier","Amplification LI ; Amplification X","https://x.com/DataChaz/status/2034572504635998591","","6332","","","","",""
"recrihUmf36DshsED","Ron X GenStore Newsletter","Ron Shah","Newsletter ad","https://www.subscribe.chewonthis.io/p/3-ways-to-make-ai-your-highest-roi-investment","","","","","","",""
"recrilLOfcXZDhcjo","What comes in mind when you think of Pakistan 🇵🇰??","","Thread mention X","https://x.com/theepicmap/status/1903434042357301423?t=nDV4XKN32AOPE4MXT2VKIg&s=19","https://x.com/theepicmap/status/1903434532591645113?t=2FFtY335XJ9bru70sG0J0Q&s=19","","","","","",""
"recrjGeENpZE1RgNK","Days Before the Internet - A fulfilling life of Nostalgia 🧵","The Adventurous Soul","Thread mention X","https://x.com/TAdventurousoul/status/1919371866738717144?t=F7UFVwwMhno6nMhjRZKgSw&s=19","https://x.com/TAdventurousoul/status/1919383691941339625?t=fIscDVi0gXc4G_weudnUTg&s=19","4100","","","","",""
"recrjREVP6SSdUYYm","Rothschild Family, the bankers","ZOYA ✪","Thread mention X","https://x.com/Zoya_ai/status/1921901128880439430","https://x.com/Zoya_ai/status/1921901144978153500","2400","","","","",""
"recrjoTRah5sdSMo4","Mikael (@BacardiCapital) + Rocket.new+ Amplification X","Mikael (@BacardiCapital)","Amplification X","https://x.com/BacardiCapital/status/2041564009569178054?s=20","","3354","","","","",""
"recrkHnO8HCYFsAr9","Forget about expensive AI video generation tools.  Meet ""Alisa"" by Genova Labs, an all-in-one content platform that is perfect if you want to generate compelling videos quickly.  Here are 6 wild examples:","Rasel Hosen","Dedicated thread X","https://x.com/details_with_ai/status/1940334812667212248?s=46","https://x.com/details_with_ai/status/1940335592291942827?s=46","","","","","",""
"recrkoBxUG2whHR0f","John Park + Lindy+ Amplification X","Aftahi Rahman","Amplification X","https://x.com/itsAsgherAli/status/2021373099242029114","","22","","","","",""
"recrlkEFnY8iqiM3X","The 15 Most Successful Family Businesses Ever:","Chidanand Tripathi","Thread mention X","https://x.com/thetripathi58/status/1921520703263629605","https://x.com/thetripathi58/status/1921520722859401653","15000","","","","","74897"
"recrmFzmetMP2g6F6","This AI turns your text into pro slide decks.","Valdo","Dedicated thread X","x.com/reachvaldo/status/1904805582919598525","https://x.com/reachvaldo/status/1904805620290904151","","","","","",""
"recrmf9vK1G1Jwu4p","Output = Arpita Trisha + FlashLabs + Amplification X","Arpita Trisha","Amplification X","https://x.com/Trisha_Techie/status/2016908201904787872","","8849","","","","",""
"recrmn1aHcpZZSKLQ","Kawsar + Hey Noah AI+ Amplification X","Kawsar","Amplification X","https://x.com/kawsar_ai/status/2032131690605486158?s=46","","10600","","","","",""
"recrmuITwicPnJmYq","As an engineer I am amazed at the speed at which technology advances...","kamran Hassan","Thread mention X","https://x.com/Rana_kamran43/status/1883466097581764785","https://x.com/Rana_kamran43/status/1883466285734076562","902","","","","",""
"recrnUttqOhgBWwLs","Pradeep Pandey + Lindy","Pradeep Pandey","Amplification X","https://x.com/Div_pradeep/status/1978874906809954565","https://x.com/Div_pradeep/status/1978874909800501251","15400","274","","","",""
"recrnYN9NH9IiCHEj","Dhaval Makwana + Mocha+ Amplification X","Dhaval Makwana","Amplification X","https://x.com/heydhavall/status/2020927236849926623","","11800","","","","",""
"recrnfoR4yowSms3h","Output = Med1_Ai + FlashLabs + Amplification X","Med1_Ai","Amplification X","https://x.com/Med1_Ai/status/2016942580119089234","","3622","","","","",""
"recro5y1RuA5YCeSy","RND1 isn’t just another diffusion model — it’s a foundation for self-evolving intelligence.","Kawsar","Single post X","https://x.com/kawsar_ai/status/1976338018635219268","https://x.com/kawsar_ai/status/1976338018635219268","5608","5608","","","",""
"recroJVFelXLc74VI","Neha jain + Mutiny+ Amplification X","Neha jain","Amplification X","https://x.com/ai_explorer25/status/2041552175164477607?s=20","","17500","","","","",""
"recroMNSfaf42hBXm","Incredible Borders around the world. ","Colours of Bharat","Thread mention X","https://x.com/ColoursOfBharat/status/1930589903294963887","https://x.com/ColoursOfBharat/status/1930589915508846932","78000","","","","",""
"recroSeMJAq8s4UAX","Gamma","Neel Shah","Dedicated thread X","https://x.com/codedailyML/status/1922892320250253411","https://x.com/codedailyML/status/1922892320250253411","","","","","",""
"recrolhKuQpFgQf0A","The AI Colony + Alt-X+ Amplification X","Future Stacked","Amplification X","https://x.com/theaicolony/status/2034351209646010810?s=46","","6868","","","","",""
"recrpecmbYEUauS6q","TikTok’s AI gold rush is here 🤯 creators are cashing out big.  I dove deep into the most viral trends.  These 15 are exploding right now: 👇  1. Natural disasters (some clips have crossed 100M+ views)","Bishal Nandi","Thread mention X","https://x.com/LearnWithBishal/status/1938604993088766134","https://x.com/LearnWithBishal/status/1938605004136546500","3500","","","","",""
"recrqwefKjTkpEtth","Future Stacked + Gamma + Dedicated thread X","Future Stacked","Dedicated thread X","https://x.com/FutureStacked/status/1996605515858681931","","60900","","","","",""
"recrs3BP526hpUWfU","15 Google Maps Features You Probably Didn’t Know About","Amit","Thread mention X","https://x.com/HeyAmit_/status/1883417235902857324","https://x.com/HeyAmit_/status/1883417240529166819","3300","","","","",""
"recrsMZChiCttQet1","Jerry Strazzeri x Mocha Dedicated Video","Jerry Strazzeri","YouTube (dedicated video)","https://www.youtube.com/watch?v=LkTFvh3UQfY","","4200","","","","",""
"recruEmtmnHZDNhUC","shiri_shh + Emergent.sh+ Amplification X","shiri_shh","Amplification X","https://x.com/shiri_shh/status/2044444742193418271?s=20","","8869","","","","",""
"recrwTslzwg7Wf0VY","Akansha Khandelwal + Mutiny+ Amplification X","Akansha Khandelwal","Amplification X","https://x.com/techwithakansha/status/2041570258780352778","","20800","","","","",""
"recryYXcWjgIGXNl1","Angry Tom X Mocha","Angry Tom","Dedicated thread X","https://x.com/AngryTomtweets/status/1961394061967028418","https://x.com/AngryTomtweets/status/1961394131361787910","135800","","","","",""
"recs0N5yYNDT7HKgr","Open-source just leveled up.","RAVI KUMAR SAHU","Single post X","https://x.com/RAVIKUMARSAHU78/status/1976341234512953511?t=modXO1PAHu2l4yKFVAaJdA&s=19","https://x.com/RAVIKUMARSAHU78/status/1976341234512953511?t=OcJg-8ihDI7sAsuCH6p4eA&s=19","26200","26200","","","",""
"recs0uW4ytonyhcyh","Matías Schrank + Hey Noah AI+ Amplification X","Matías Schrank","Amplification X","https://x.com/MatiasSchrank/status/2030112800333320653","","17100","","","","",""
"recs1QprwZ4AjbM99","Output = ZOYA ✪ + FlashLabs+ Amplification X","ZOYA ✪","Amplification X","https://x.com/HeyZoyaKhan/status/2016899810607935594","","3029","","","","",""
"recs29Yql9UTcBpPT","Amit + FlashLabs + Amplification X","Amit","Amplification X","https://x.com/HeyAmit_/status/2016898556192575780","","8838","","","","",""
"recs4MRZ4ubhlugmc","Ever heard of the PayPal Mafia?","Chidanand Tripathi","Thread mention X","https://x.com/thetripathi58/status/1923807003735994557","https://x.com/thetripathi58/status/1923807026464886816","","","","","","356"
"recs4RiEObs1b2YoN","Here are 15 incredibly useful websites you probably didn’t know existed.","Amit","Thread mention X","https://x.com/HeyAmit_/status/1916756871009968498","https://x.com/HeyAmit_/status/1916756875887919267","","","","","","1280"
"recs4x8c5IfundlPt","J.B. + Lindy+ Dedicated thread X","J.B.","Dedicated thread X","https://x.com/VibeMarketer_/status/2022336379930222748","","8851","","","","",""
"recs73Mhcg0WOqMnm","Coding is fun, until you hit auth, payments, or deployment.","Mujeeb Ahmed","Dedicated thread X","https://x.com/hey_mujeebahmed/status/1950979646352461967","","30500","","","","",""
"recs7zPXkDYL19MeT","✅ DataTalks.Club (Alexey) + Cube Dev + Newsletter ad","DataTalks.Club (Alexey)","Newsletter ad","https://mailchi.mp/datatalks.club/weekly-273","","","","","","",""
"recsA87gDhdr8oIvx","Iphone nd samsung comparison ","ghotai","Thread mention X","https://x.com/aiwithghotai/status/1900888184562851943","https://x.com/aiwithghotai/status/1900888418886001001","667","","","","",""
"recsAR6JzxY6hBz89","Sanchoy Hossain + Mocha","Sanchoy Hossain","Dedicated thread X","https://x.com/sanchoyai/status/1979174432200626639","https://x.com/sanchoyai/status/1979174958728384799","9576","","","","",""
"recsAZZ2gDRyVM7Gq","AI phone agents are finally crossing the line from robotic to human-like. ","Nayeem Sheikh","Amplification X","https://x.com/HeyNayeem/status/1974023201463357608","https://x.com/HeyNayeem/status/1974023201463357608","11300","11300","","","",""
"recsAatHUWGH659lm","I don’t design slides anymore. I describe the idea, and it’s done!","Arsalan Khan","Dedicated thread X","https://x.com/AIwithArsalan/status/1949817414260289974","https://x.com/AIwithArsalan/status/1949817713918132732","31800","234","","","",""
"recsAfY7LrswUMVCO","Aryan Mahajan + Hey Noah AI+ Giveaway post Linkedin","Aryan Mahajan","Giveaway post X","https://x.com/aryanXmahajan/status/2034815519115943955?s=20","","5877","","","","",""
"recsCeS7i0nvXl03i","Fakhr + Gamma + Dedicated thread X","Fakhr","Dedicated thread X","https://x.com/iamfakhrealam/status/2011823282660786592?s=20","","13600","","","","",""
"recsCsJUvQscYKNhf","Andrew Bolis + ""YouWare"" + Dedicated thread X (giveaway)","Andrew Bolis","Dedicated thread X","https://x.com/AndrewBolis/status/1988651368496926966","","48700","","","","",""
"recsDWIOQffytlCaF","Traditional Dresses for Male in Indian States 🧵","Lost Temples","Thread mention X","https://x.com/LostTemple7/status/1894392444818788700","https://x.com/LostTemple7/status/1894392548174827734","","","","","",""
"recsFzLNzSPuDAsIi","Oluwatimileyin + Gamma+ Single post #1","Oluwatimileyin","Single post X","https://x.com/timmysofine/status/2025630202181603678?s=46","","87600","","","","",""
"recsGP7fdpWUdqK3P","🚨 BREAKING NEWS:  ""Blue Origin"" launched it's first-ever all-female crew into space — and yes, Katy Perry was one of them.  Here’s everything you need to know about this iconic mission: ","Aryan Rakib","Thread mention X","https://x.com/tec_aryan/status/1913578493700628931","https://x.com/tec_aryan/status/1913578684155658681","","","","","",""
"recsGrPEAwBthRvbW","IT’S SO OVER…","Jaynit Makwana","Dedicated thread X","https://x.com/JaynitMakwana/status/1948420175419572394","https://x.com/JaynitMakwana/status/1948420249553895934","111000","","","","",""
"recsHHJb1l5wqFCJW","Paris is proof you don’t need a data center to reach SOTA.","D-Coder","Amplification X","https://x.com/Damn_coder/status/1975602411130528042","https://x.com/Damn_coder/status/1975602411130528042","11700","11700","","","",""
"recsHWzLdKhxrpTEp","20 of the best commercials of all time:","Nayeem Sheikh","Thread mention X","https://x.com/HeyNayeem/status/1892561791852626372","https://x.com/HeyNayeem/status/1892561886589419578","","","","","",""
"recsHnalOLmWgpTIF","FELIX + GrowthX+ Excited to announce our latest collaboration! 🚀 At FELIX, we’re partnering with GrowthX to empower professionals and drive impactful growth. Stay tuned for insights, opportunities, and success stories as we leverage the power of our networks. Let’s grow together! #Partnership #GrowthX #FELIX #LinkedInPost","FELIX","Linkedin Post","https://www.linkedin.com/posts/felix-khakame-bb0028203_aeo-geo-aiseo-activity-7425388559945056256-w5R6?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADPLjrQBXg3KNh-rMPVwpzl8qLJ8L2_FgSQ","","11676","","","","",""
"recsIGGi4RuYg79LB","Nayeem Sheikh + Hey Noah AI+ Amplification X","Nayeem Sheikh","Amplification X","https://x.com/HeyNayeem/status/2029980192135934360","","16600","","","","",""
"recsIqTFC8j6sBOAV","ghotai غوټی + Rocket.new+ Amplification X","ghotai","Amplification X","https://x.com/aiwithghotai/status/2041567893662625925?s=46","","10300","","","","",""
"recsKOcMujKhWgLNq","Future Stacked + Rocket.new+ Amplification X","Future Stacked","Amplification X","https://x.com/futurestacked/status/2029649096110227843?s=46","","33300","","","","",""
"recsLbrQbnBhWGubz","Shruti Codes + Wisprflow+ Amplification LI","Shruti Codes","Amplification LI ","https://www.linkedin.com/posts/sulekha-tripathi-87381829a_voiceai-android-productivitytools-activity-7427402988798922752-RIy1?utm_source=share&utm_medium=member_desktop&rcm=ACoAACgfJvUB__HsLa4r1sksJXFAcj57m3RCCSQ","","25800","","","","",""
"recsLc5jLfsPz7xzp","Toha Khan + Outbond + Amplification X","Toha Khan","Amplification X","https://x.com/HeyToha/status/1986178415050039368","https://x.com/HeyToha/status/1986178415050039368","10800","","","","",""
"recsNDXfezyaYlhdD","Vibe coding is fun…","Shruti Mishra","Dedicated thread X","https://x.com/heyshrutimishra/status/1948427556925178210","https://x.com/heyshrutimishra/status/1948427626751943057","43000","","","","",""
"recsNJT4gys5tRS7p","Poonam Soni + Gamma+ Dedicated thread X","Poonam Soni","Dedicated thread X","https://x.com/codebypoonam/status/1996977577026900423","","24200","","","","",""
"recsNbgqPFfDOQPtn","You can now build a $1M SaaS idea in just 30 minutes","","Dedicated thread X","https://x.com/ecomchasedimond/status/1973057227729592364","https://x.com/ecomchasedimond/status/1973057227729592364","48300","","6411","","",""
"recsPlpgB17wUDzmt","This is the Sultan of Brunei.  He owns 600 Rolls-Royces, and his palace has 1,788 rooms.  Here are 6 ridiculous facts about the world's most expensive lifestyle:↓","Aryan Rakib","Thread mention X","https://x.com/tec_aryan/status/1924498359638990854?t=riRnN6UFFhhjNgtf3v38rw&s=19","https://x.com/tec_aryan/status/1924498510583582932?t=D1PIRcaX3WZWH0s4bawV0A&s=19","1000","","","","",""
"recsPyrKjUZ4psyEb","Med1_Ai + Lindy + Giveaway post X","Med1_Ai","Giveaway post X","https://x.com/Med1_Ai/status/1992635297637740690","","24100","","","","",""
"recsQWhIoG1avjyWG","Output = ghotai غوټی + Blockit + Amplification X","ghotai","Amplification X","https://x.com/aiwithghotai/status/2014394512232350195","","10300","","","","",""
"recsT4t861S3bOhvQ","Md Riyazuddin + Lindy+ Amplification X","Md Riyazuddin","Amplification X","https://x.com/i/status/2021319639620546820","","2272","","","","",""
"recsUyLMVVhLn3Mls","GrowAIHub + ""YouWare "" + Dedicated thread X","GrowAIHub","Dedicated thread X","https://x.com/GrowAIHub/status/1989573367956213841","","17200","","","","",""
"recsVOZ1WozdMNg23","Madrid Zone x Gamma","Madrid Zone","Thread mention X","https://x.com/theMadridZone/status/1914060817051406376","https://x.com/theMadridZone/status/1914257701351104907","98","","","","",""
"recsWmAJH6ApBjJd6","A thread of funny Posts and videos that will make you roll on the floor 😂🧵","The Adventurous Soul","Thread mention X","https://x.com/TAdventurousoul/status/1925779285576389089?t=tr9SS1ZUIavAwQb3MMAy9Q&s=19","https://x.com/TAdventurousoul/status/1925779538690130427?t=mEYBVNzxYhwluNqN14vjaQ&s=19","415","","","","",""
"recsWuxvH97UiJCSD","Abu siddik + Hey Noah AI+ Amplification X","Abu siddik","Amplification X","https://x.com/hey_abusiddik/status/2032117306881626505","","10300","","","","",""
"recsYPX6yOK4QRzwJ","I used to spend hours building landing pages. Today, I can do it in 2 minutes with @MeetGamma Let me show you how:","Markandey Sharma","Dedicated thread X","https://x.com/TechByMarkandey/status/1862374374424334841","https://x.com/TechByMarkandey/status/1862374374424334841","","","","","",""
"recsZCoeaD0UmTlU5","AI is changing the freelancing game.","Mushfiq Sajib","Dedicated thread X","https://x.com/mushfiq_sajib/status/1891443453407756674","https://x.com/mushfiq_sajib/status/1891443435879772318","","","","","",""
"recsZeEqlwnh8xvie","The AI Colony + Anam AI+ Amplification X","Future Stacked","Amplification X","https://x.com/theaicolony/status/2023827269094081017","","11200","","","","",""
"recsa3cuJwMMgQ2zv","Over the past few days, I set out to answer a burning question that I've had for years:","Hasan Ubermenscchh","Thread mention X","https://x.com/Ubermenscchh/status/1915082989278793811","https://x.com/Ubermenscchh/status/1915083070153384377","205","","","","",""
"recsatKXHuw89ie48","Arsalan Khan + ""Fabi AI ""+ Amplification X","Arsalan Khan","Amplification X","https://x.com/AIwithArsalan/status/2011127141799510185","","3212","","","","",""
"recsbvHsQEq6veMxA","Chidanand Tripathi + Tracelight + Amplification X","Chidanand Tripathi","Amplification X","https://x.com/thetripathi58/status/2013641078696763481","","9041","","","","",""
"recsdSetBwdwyihGz","Alternate view of Iconic Landmarks","India Tales","Thread mention X","https://x.com/indiatales7/status/1954762006139167119?s=46","https://x.com/indiatales7/status/1954762091027677434?s=46","80100","10700","","","",""
"recse88A0pHBwvVAO","Output = Alif Hossain + Lindy + Amplification X","Alif Hossain","Amplification X","https://x.com/alifcoder/status/1991911934258761956","","523","","","","",""
"recsenXi9zRQTAIkz","The Automation We’ve Been Waiting For","D-Coder","Single post X","https://x.com/Damn_coder/status/1973062931454505311","https://x.com/Damn_coder/status/1973062931454505311","11800","11800","","","",""
"recsevLXX7d1769i2","Aman Kumar + Wisprflow + Amplification LI #8","Sanika jain","Amplification LI ","https://www.linkedin.com/posts/aman-kumar-882335194_if-overthinking-ever-became-an-olympic-sport-activity-7427539577487245312-nlO1","","360452","","","","",""
"recsfMj0eLw7ocdaU","I just turned a boring document into a sleek, professional presentation under a minute!","Umesh","Dedicated thread X","https://x.com/umesh_ai/status/1897662184186142730","https://x.com/umesh_ai/status/1897662184186142730","","","","","",""
"recsfU91SUApIYrtj","Zohi + Base44+ Amplification X","Zohi","Amplification X","https://x.com/aiscout22/status/2045391951885914326","","","","","","",""
"recsffERzoXHOBSG5","I’m shocked people still don’t use AI to create and launch products!  Here’s how I used it to design, source, and start selling in seconds:","Abhishek","Dedicated thread X","https://x.com/heyabhishekk/status/1955592723685425657","https://x.com/heyabhishekk/status/1955592817646129562","6278","137","","","",""
"recsgKLLGmY5JDQIF","The “I’m done suffering” vibe  💀 I used to spend hours researching + designing decks.","Atul Kumar","Dedicated thread X","https://x.com/atulkumarzz/status/1937489224762294731?t=BPhn66WMXlMgJSvdoc4Krg&s=19","https://x.com/atulkumarzz/status/1937489353183494292?t=dgP_-8ad2HKbdJ1qSCG2YA&s=19","","","","","",""
"recshEQi4tqZsvVdy","The Most Surreal Places that don`t seem real   Open the Thread and be Amazed🧵","Vertigo_Warrior","Thread mention X","https://x.com/VertigoWarrior/status/1907642108942360957","https://x.com/VertigoWarrior/status/1907642128664035522","","","","","",""
"recshMG7VTmnCcC5T","Ready to earn $2,500 a day freelancing with Perplexity and ","Atul Kumar","Single post X","https://x.com/atulkumarzz/status/1894252780686381446","https://x.com/atulkumarzz/status/1894252780686381446","","","","","",""
"recshXnUGoPGvytqC","Rez Karim + Gamma+ Single post X","Rez Karim","Single post X","https://x.com/rezkhere/status/2027919498784002186","","3850","","","","",""
"recshrmiKSByCOSlv","Alejandro Martinez | IA + Lindy","Alejandro Martinez | IA","Amplification X","https://x.com/copyelpadrino/status/1978934723276583043","","11700","","","","",""
"recsit1iIxxND6eyZ","Arsalan Khan + Mocha+ Amplification X","Arsalan Khan","Amplification X","https://x.com/AIwithArsalan/status/2020931213293388152","","1750","","","","",""
"recsj41a6s8LQrL9p","Manish Kumar Shah + Humwork + Amplification X","Manish Kumar Shah","Amplification X","https://x.com/manishkumar_dev/status/2044453603495317586","","11900","","","","",""
"recsjXEG6tW06PxfT","AI tools to finish months of work in minutes.","DONT USE","Listicle X","https://x.com/Parul_Gautam7/status/1928657089586672109","https://x.com/Parul_Gautam7/status/1928657089586672109","509","","","","",""
"recsjzhsqgRhQoLKz","AI Movies","ZOYA ✪","Thread mention X","https://x.com/Zoya_ai/status/1898430032378314884","https://x.com/Zoya_ai/status/1898430043782619599","","","","","",""
"recsksIHrwfLC9i2Z","Veo 3 just dropped, and it’s straight-up wild.  In less than 100 hours, people have created mind-bending AI videos. 🤯  12 insane examples you need to see!  1/ What if Jurassic Park was real?","Bishal Nandi","Thread mention X","https://x.com/LearnWithBishal/status/1927028204839084511","https://x.com/LearnWithBishal/status/1927028300972442004","","","","","",""
"recslDbYV219s4RBx","Matías Schrank + GoMarble AI+ Amplification X","Matías Schrank","Amplification X","https://x.com/MatiasSchrank/status/2023924883491524643","","9133","","","","",""
"recslTKqkDWx8Lv2g","Chase Amplification #1 - Gui","Chase Dimond","Amplification LI ","yes","","","","","","",""
"recslueDsgUYLSlaP","Umesh + Gamma + Nano Banama","Umesh","Single post X","https://x.com/umesh_ai/status/2016192071003193819","","4467","","","","",""
"recsmP3YMdqPbJaWu","Kritarth Mittal | Soshals + Base44+ Amplification X","Kritarth Mittal | Soshals","Amplification X","https://x.com/kritarthmittal/status/2045254256186568991","","58200","","","","",""
"recsmPPFyQv5ZbVFl","Output = Prem + FlashLabs + Amplification X","Prem","Amplification X","https://x.com/premtechAI/status/2016953070706708717?s=20","","2231","","","","",""
"recsmn37xrY0r4Hw0","Rafael Estrela + FlashLabs + Amplification X","Rafael Estrela","Amplification X","https://x.com/TextoCriativo/status/2016916563627020401","","22700","","","","",""
"recsmzWMp6JTpI5tk","Saidul + Humwork+ Amplification X","Saidul","Amplification X","https://x.com/saidul_dev/status/2044452277831037019?s=20","","","","","","",""
"recsngKKgzQ9zJIvC","kanavtwt + Engramme+ Amplification X","kanavtwt","Amplification X","https://x.com/kanavtwt/status/2042283144913830394?s=20","","3730","","","","",""
"recsoAq00V32yAghG","It’s been just a few hours since Google dropped Gemini 2.5 Pro (I/O edition)  And people can't stop being creative with it.  Here are 10 WILD examples so far:","Bishal Nandi","Thread mention X","https://x.com/LearnWithBishal/status/1921172122660925724","https://x.com/LearnWithBishal/status/1921172133352194459","4600","","","","",""
"recsoOtDHApVGIJTj","Winning ad? Nice.","Aakash Verma","Amplification X","https://x.com/VermaAakash3/status/1975940661548372080","https://x.com/VermaAakash3/status/1975940661548372080","9216","9192","","","",""
"recsoz1XrsKV99QR5","Meet Gamma App @MeetGamma","ZOYA ✪","Thread mention X","https://x.com/Zoya_ai/status/1845496099483881764","https://x.com/Zoya_ai/status/1845496104940663233","1000","","","","",""
"recspQ6PrdR22Mpik","the_P_God + Mocha+ Amplification X","the_P_God","Amplification X","https://x.com/the_p_god/status/2020929127885439303?s=46","","5160","","","","",""
"recsrCgpDG53Q9fT7","pushkar soni + Lindy+ Amplification X","pushkar soni","Amplification X","https://x.com/pushkersoni72/status/2021412073822093355","","8526","","","","",""
"recsrjvMJhyaxsFHu","shiri_shh + Hey Noah AI+ Amplification X","shiri_shh","Amplification X","https://x.com/shiri_shh/status/2032143331896054153?s=20","","2327","","","","",""
"recssbDE3HEbNonRc","AI just replaced Canva.","Abhishek","Dedicated thread X","https://x.com/heyabhishekk/status/1937821586754814413","https://x.com/HeyAbhishekk/status/1937821762676527556","","","","","",""
"recsszucs0z5ezXT2","AI Frontliner + FlashLabs + Amplification X","Future Stacked","Amplification X","https://x.com/aifrontliner/status/2014055670312505609?s=46","","7169","","","","",""
"recsu7abWyF4vzr1x","Allen Lattimer + Rocket.new+ Amplification X","Allen Lattimer","Amplification X","https://x.com/allen_lattimer/status/2041562500152672430","","4793","","","","",""
"recsuAfQuwnbTN2qg","Farhan + Gamma + Dedicated thread X","Farhan","Dedicated thread X","https://x.com/mhdfaran/status/2016467578076729522","","13600","","","","",""
"recsub43EWJUhTDqq","Trading","kamran Hassan","Thread mention X","https://x.com/Rana_kamran43/status/1897248763372249101","https://x.com/Rana_kamran43/status/1897248893995561154","","","","","",""
"recsujZm5iCshjIok","Krishna Agrawal + GrowthX + Linkedin Post","Krishna Agrawal","Linkedin Post","https://www.linkedin.com/posts/staylearner-krishna-agrawal_aeo-aiseo-geo-activity-7425470924658921472-W5jR","","34698","","","","",""
